c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
61073,0,18,18,0,0,0,0,0
61073,,1899,18,,,,,
61074,0,18,18,0,0,0,0,0
61074,,18030928,18,,,,,
61075,0,18,18,0,0,0,0,0
61075,,18030928,18,,,,,
61076,0,18,18,0,0,0,0,0
61076,,18030928,18,,,,,
61077,0,18,18,0,0,0,0,0
61077,,18030928,18,,,,,
61078,0,18,18,0,0,0,0,0
61078,,18031202,18,,,,,
61079,0,18,18,0,0,0,0,0
61079,,18031202,18,,,,,
61080,0,18,18,0,0,0,0,0
61080,,18031202,18,,,,,
61081,0,18,18,0,0,0,0,0
61081,,18031202,18,,,,,
61082,0,18,18,0,0,0,0,0
61082,,18031202,18,,,,,
61083,0,18,18,0,0,0,0,0
61083,,18031202,18,,,,,
61084,0,18,18,0,0,0,0,0
61084,,18031202,18,,,,,
61085,0,18,18,0,0,0,0,0
61085,,18031202,18,,,,,
61086,0,18,18,0,0,0,0,0
61086,,18031203,18,,,,,
61087,0,18,18,0,0,0,0,0
61087,,18031203,18,,,,,
61088,0,18,18,0,0,0,0,0
61088,,18031203,18,,,,,
61090,0,18,18,0,0,0,0,0
61090,,18031203,18,,,,,
61091,0,18,18,0,0,0,0,0
61091,,18031203,18,,,,,
61092,0,18,18,0,0,0,0,0
61092,,1899,18,,,,,
61093,0,18,18,0,0,0,0,0
61093,,1899,18,,,,,
61094,0,18,18,0,0,0,0,0
61094,,1899,18,,,,,
61095,0,18,18,0,0,0,0,0
61095,,180503,18,,,,,
61096,0,18,18,0,0,0,0,0
61096,,180503,18,,,,,
61097,0,18,18,0,0,0,0,0
61097,,180503,18,,,,,
61098,0,18,18,0,0,0,0,0
61098,,180503,18,,,,,
61099,0,18,18,0,0,0,0,0
61099,,180503,18,,,,,
61100,0,18,18,0,0,0,0,0
61100,,180503,18,,,,,
61101,0,18,18,0,0,0,0,0
61101,,180503,18,,,,,
61102,0,18,18,0,0,0,0,0
61102,,180503,18,,,,,
61103,0,18,18,0,0,0,0,0
61103,,180503,18,,,,,
61104,0,18,18,0,0,0,0,0
61104,,180503,18,,,,,
61105,0,18,18,0,0,0,0,0
61105,,180503,18,,,,,
61106,0,18,18,0,0,0,0,0
61106,,180503,18,,,,,
61107,0,18,18,0,0,0,0,0
61107,,180503,18,,,,,
61108,0,18,18,0,0,0,0,0
61108,,18070801,18,,,,,
61109,0,18,18,0,0,0,0,0
61109,,18070801,18,,,,,
61110,0,18,18,0,0,0,0,0
61110,,18070801,18,,,,,
61111,0,18,18,0,0,0,0,0
61111,,18070801,18,,,,,
61112,0,18,18,0,0,0,0,0
61112,,18070801,18,,,,,
61113,0,18,18,0,0,0,0,0
61113,,18070801,18,,,,,
61114,0,18,18,0,0,0,0,0
61114,,18070801,18,,,,,
61115,0,18,18,0,0,0,0,0
61115,,18070801,18,,,,,
61116,0,18,18,0,0,0,0,0
61116,,18070802,18,,,,,
61117,0,18,18,0,0,0,0,0
61117,,18070802,18,,,,,
61118,0,18,18,0,0,0,0,0
61118,,18070802,18,,,,,
61119,0,18,18,0,0,0,0,0
61119,,1899,18,,,,,
61120,0,18,18,0,0,0,0,0
61120,,18031001,18,,,,,
61121,0,18,18,0,0,0,0,0
61121,,18031001,18,,,,,
61122,0,18,18,0,0,0,0,0
61122,,18031001,18,,,,,
61123,0,18,18,0,0,0,0,0
61123,,18031001,18,,,,,
61124,0,18,18,0,0,0,0,0
61124,,18031001,18,,,,,
61125,0,18,18,0,0,0,0,0
61125,,18031001,18,,,,,
61126,0,18,18,0,0,0,0,0
61126,,18031001,18,,,,,
61127,0,18,18,0,0,0,0,0
61127,,18031001,18,,,,,
61128,0,18,18,0,0,0,0,0
61128,,18031001,18,,,,,
61129,0,18,18,0,0,0,0,0
61129,,18031001,18,,,,,
61130,0,18,18,0,0,0,0,0
61130,,18031001,18,,,,,
61131,0,18,18,0,0,0,0,0
61131,,18031001,18,,,,,
61132,0,18,18,0,0,0,0,0
61132,,18031001,18,,,,,
61133,0,18,18,0,0,0,0,0
61133,,18031001,18,,,,,
61134,0,18,18,0,0,0,0,0
61134,,18031001,18,,,,,
61135,0,18,18,0,0,0,0,0
61135,,18031001,18,,,,,
61136,0,18,18,0,0,0,0,0
61136,,18031001,18,,,,,
61137,0,18,18,0,0,0,0,0
61137,,18031001,18,,,,,
61138,0,18,18,0,0,0,0,0
61138,,18031001,18,,,,,
61139,0,18,18,0,0,0,0,0
61139,,18031001,18,,,,,
61140,0,18,18,0,0,0,0,0
61140,,18031001,18,,,,,
61141,0,18,18,0,0,0,0,0
61141,,18031001,18,,,,,
61142,0,18,18,0,0,0,0,0
61142,,18031001,18,,,,,
61143,0,18,18,0,0,0,0,0
61143,,18031001,18,,,,,
61144,0,18,18,0,0,0,0,0
61144,,18031001,18,,,,,
61145,0,18,18,0,0,0,0,0
61145,,18031001,18,,,,,
61146,0,18,18,0,0,0,0,0
61146,,18031001,18,,,,,
61147,0,18,18,0,0,0,0,0
61147,,18031001,18,,,,,
61148,0,18,18,0,0,0,0,0
61148,,180503,18,,,,,
61149,0,18,18,0,0,0,0,0
61149,,180503,18,,,,,
61150,0,18,18,0,0,0,0,0
61150,,180503,18,,,,,
61151,0,18,18,0,0,0,0,0
61151,,180503,18,,,,,
61152,0,18,18,0,0,0,0,0
61152,,180503,18,,,,,
61153,0,18,18,0,0,0,0,0
61153,,180503,18,,,,,
61154,0,18,18,0,0,0,0,0
61154,,1899,18,,,,,
61155,0,18,18,0,0,0,0,0
61155,,1899,18,,,,,
61156,0,18,18,0,0,0,0,0
61156,,1899,18,,,,,
61157,0,18,18,0,0,0,0,0
61157,,1899,18,,,,,
61158,0,18,18,0,0,0,0,0
61158,,1899,18,,,,,
61159,0,18,18,0,0,0,0,0
61159,,1899,18,,,,,
61160,0,18,18,0,0,0,0,0
61160,,1803251001,18,,,,,
61161,0,18,18,0,0,0,0,0
61161,,1803251001,18,,,,,
61162,0,18,18,0,0,0,0,0
61162,,1803251001,18,,,,,
61163,0,18,18,0,0,0,0,0
61163,,1801020404,18,,,,,
61164,0,18,18,0,0,0,0,0
61164,,1899,18,,,,,
61165,0,18,18,0,0,0,0,0
61165,,180304021801,18,,,,,
61166,0,18,18,0,0,0,0,0
61166,,180304021801,18,,,,,
61167,0,18,18,0,0,0,0,0
61167,,180304021801,18,,,,,
61168,0,18,18,0,0,0,0,0
61168,,1899,18,,,,,
61169,0,18,18,0,0,0,0,0
61169,,1899,18,,,,,
61170,0,18,18,0,0,0,0,0
61170,,1899,18,,,,,
61171,0,18,18,0,0,0,0,0
61171,,1899,18,,,,,
61172,0,18,18,0,0,0,0,0
61172,,1899,18,,,,,
61173,0,18,18,0,0,0,0,0
61173,,18010104240101,18,,,,,
61174,0,18,18,0,0,0,0,0
61174,,1899,18,,,,,
61175,0,18,18,0,0,0,0,0
61175,,1899,18,,,,,
61176,0,18,18,0,0,0,0,0
61176,,1899,18,,,,,
61177,0,18,18,0,0,0,0,0
61177,,1899,18,,,,,
61178,0,18,18,0,0,0,0,0
61178,,1899,18,,,,,
61179,0,18,18,0,0,0,0,0
61179,,1804010202,18,,,,,
61180,0,18,18,0,0,0,0,0
61180,,1804010202,18,,,,,
61181,0,18,18,0,0,0,0,0
61181,,1804010202,18,,,,,
61182,0,18,18,0,0,0,0,0
61182,,1804010202,18,,,,,
61183,0,18,18,0,0,0,0,0
61183,,1804010202,18,,,,,
61184,0,18,18,0,0,0,0,0
61184,,1804010202,18,,,,,
61185,0,18,18,0,0,0,0,0
61185,,1804010202,18,,,,,
61186,0,18,18,0,0,0,0,0
61186,,1804010202,18,,,,,
61187,0,18,18,0,0,0,0,0
61187,,1804010202,18,,,,,
61188,0,18,18,0,0,0,0,0
61188,,1804010202,18,,,,,
61189,0,18,18,0,0,0,0,0
61189,,1899,18,,,,,
61190,0,18,18,0,0,0,0,0
61190,,1804010207,18,,,,,
61191,0,18,18,0,0,0,0,0
61191,,1804010207,18,,,,,
61192,0,18,18,0,0,0,0,0
61192,,1804010207,18,,,,,
61193,0,18,18,0,0,0,0,0
61193,,1804010207,18,,,,,
61194,0,18,18,0,0,0,0,0
61194,,1804010207,18,,,,,
61195,0,18,18,0,0,0,0,0
61195,,1804010207,18,,,,,
61196,0,18,18,0,0,0,0,0
61196,,1804010207,18,,,,,
61197,0,18,18,0,0,0,0,0
61197,,1804010207,18,,,,,
61198,0,18,18,0,0,0,0,0
61198,,1804010207,18,,,,,
61199,0,18,18,0,0,0,0,0
61199,,1804010207,18,,,,,
61200,0,18,18,0,0,0,0,0
61200,,1804010207,18,,,,,
61201,0,18,18,0,0,0,0,0
61201,,1804010207,18,,,,,
61202,0,18,18,0,0,0,0,0
61202,,1804010207,18,,,,,
61203,0,18,18,0,0,0,0,0
61203,,1803040201,18,,,,,
61204,0,18,18,0,0,0,0,0
61204,,1803040201,18,,,,,
61205,0,18,18,0,0,0,0,0
61205,,1803040201,18,,,,,
61206,0,18,18,0,0,0,0,0
61206,,1803040201,18,,,,,
61207,0,18,18,0,0,0,0,0
61207,,1803040201,18,,,,,
61208,0,18,18,0,0,0,0,0
61208,,1803040201,18,,,,,
61209,0,18,18,0,0,0,0,0
61209,,1803040201,18,,,,,
61210,0,18,18,0,0,0,0,0
61210,,1803040201,18,,,,,
61211,0,18,18,0,0,0,0,0
61211,,1803040201,18,,,,,
61212,0,18,18,0,0,0,0,0
61212,,1803040201,18,,,,,
61213,0,18,18,0,0,0,0,0
61213,,1803040201,18,,,,,
61214,0,18,18,0,0,0,0,0
61214,,1803040201,18,,,,,
61215,0,18,18,0,0,0,0,0
61215,,1803040201,18,,,,,
61216,0,18,18,0,0,0,0,0
61216,,1803040201,18,,,,,
61217,0,18,18,0,0,0,0,0
61217,,1803080505,18,,,,,
61218,0,18,18,0,0,0,0,0
61218,,1803080505,18,,,,,
61219,0,18,18,0,0,0,0,0
61219,,1803080505,18,,,,,
61220,0,18,18,0,0,0,0,0
61220,,1803080505,18,,,,,
61221,0,18,18,0,0,0,0,0
61221,,1899,18,,,,,
61222,0,18,18,0,0,0,0,0
61222,,1899,18,,,,,
61223,0,18,18,0,0,0,0,0
61223,,1806010115,18,,,,,
61224,0,18,18,0,0,0,0,0
61224,,1803190209,18,,,,,
61225,0,18,18,0,0,0,0,0
61225,,1803190209,18,,,,,
61226,0,18,18,0,0,0,0,0
61226,,1803190209,18,,,,,
61227,0,18,18,0,0,0,0,0
61227,,18010302141506,18,,,,,
61228,0,18,18,0,0,0,0,0
61228,,18010302141506,18,,,,,
61229,0,18,18,0,0,0,0,0
61229,,18010302141506,18,,,,,
61230,0,18,18,0,0,0,0,0
61230,,1801060223,18,,,,,
61231,0,18,18,0,0,0,0,0
61231,,1801060223,18,,,,,
61232,0,18,18,0,0,0,0,0
61232,,1801060223,18,,,,,
61233,0,18,18,0,0,0,0,0
61233,,1801060223,18,,,,,
61234,0,18,18,0,0,0,0,0
61234,,180101,18,,,,,
61235,0,18,18,0,0,0,0,0
61235,,1801010401,18,,,,,
61236,0,18,18,0,0,0,0,0
61236,,1899,18,,,,,
61237,0,18,18,0,0,0,0,0
61237,,18050301,18,,,,,
61238,0,18,18,0,0,0,0,0
61238,,18050301,18,,,,,
61239,0,18,18,0,0,0,0,0
61239,,18050301,18,,,,,
61240,0,18,18,0,0,0,0,0
61240,,18050301,18,,,,,
61241,0,18,18,0,0,0,0,0
61241,,18050301,18,,,,,
61242,0,18,18,0,0,0,0,0
61242,,18050301,18,,,,,
61243,0,18,18,0,0,0,0,0
61243,,18050301,18,,,,,
61244,0,18,18,0,0,0,0,0
61244,,18050301,18,,,,,
61245,0,18,18,0,0,0,0,0
61245,,18050301,18,,,,,
61246,0,18,18,0,0,0,0,0
61246,,18032512,18,,,,,
61247,0,18,18,0,0,0,0,0
61247,,18032512,18,,,,,
61248,0,18,18,0,0,0,0,0
61248,,18032512,18,,,,,
61249,0,18,18,0,0,0,0,0
61249,,18032512,18,,,,,
61250,0,18,18,0,0,0,0,0
61250,,18032512,18,,,,,
61251,0,18,18,0,0,0,0,0
61251,,18032512,18,,,,,
61252,0,18,18,0,0,0,0,0
61252,,18032512,18,,,,,
61253,0,18,18,0,0,0,0,0
61253,,18032512,18,,,,,
61254,0,18,18,0,0,0,0,0
61254,,18032512,18,,,,,
61255,0,18,18,0,0,0,0,0
61255,,18032512,18,,,,,
61256,0,18,18,0,0,0,0,0
61256,,18032512,18,,,,,
61257,0,18,18,0,0,0,0,0
61257,,18032512,18,,,,,
61258,0,18,18,0,0,0,0,0
61258,,18032512,18,,,,,
61259,0,18,18,0,0,0,0,0
61259,,18032512,18,,,,,
61260,0,18,18,0,0,0,0,0
61260,,18032512,18,,,,,
61261,0,18,18,0,0,0,0,0
61261,,1899,18,,,,,
61262,0,18,18,0,0,0,0,0
61262,,1899,18,,,,,
61263,0,18,18,0,0,0,0,0
61263,,1899,18,,,,,
61264,0,18,18,0,0,0,0,0
61264,,1899,18,,,,,
61265,0,18,18,0,0,0,0,0
61265,,18090107,18,,,,,
61266,0,18,18,0,0,0,0,0
61266,,18090107,18,,,,,
61267,0,18,18,0,0,0,0,0
61267,,1803080305,18,,,,,
61268,0,18,18,0,0,0,0,0
61268,,1803080305,18,,,,,
61269,0,18,18,0,0,0,0,0
61269,,1803080305,18,,,,,
61270,0,18,18,0,0,0,0,0
61270,,18030803,18,,,,,
61271,0,18,18,0,0,0,0,0
61271,,18030803,18,,,,,
61272,0,18,18,0,0,0,0,0
61272,,18030803,18,,,,,
61273,0,18,18,0,0,0,0,0
61273,,18030803,18,,,,,
61274,0,18,18,0,0,0,0,0
61274,,18030803,18,,,,,
61275,0,18,18,0,0,0,0,0
61275,,18030803,18,,,,,
61276,0,18,18,0,0,0,0,0
61276,,18030803,18,,,,,
61277,0,18,18,0,0,0,0,0
61277,,18030803,18,,,,,
61278,0,18,18,0,0,0,0,0
61278,,18030803,18,,,,,
61279,0,18,18,0,0,0,0,0
61279,,18030803,18,,,,,
61280,0,18,18,0,0,0,0,0
61280,,18030803,18,,,,,
61281,0,18,18,0,0,0,0,0
61281,,18030803,18,,,,,
61282,0,18,18,0,0,0,0,0
61282,,18030803,18,,,,,
61283,0,18,18,0,0,0,0,0
61283,,1803040307,18,,,,,
61284,0,18,18,0,0,0,0,0
61284,,1803040307,18,,,,,
61285,0,18,18,0,0,0,0,0
61285,,1803040307,18,,,,,
61286,0,18,18,0,0,0,0,0
61286,,1803040307,18,,,,,
61287,0,18,18,0,0,0,0,0
61287,,1803040307,18,,,,,
61288,0,18,18,0,0,0,0,0
61288,,1803040307,18,,,,,
61289,0,18,18,0,0,0,0,0
61289,,1803040307,18,,,,,
61290,0,18,18,0,0,0,0,0
61290,,1803080511,18,,,,,
61291,0,18,18,0,0,0,0,0
61291,,1803080511,18,,,,,
61292,0,18,18,0,0,0,0,0
61292,,1803080509,18,,,,,
61293,0,18,18,0,0,0,0,0
61293,,1803080509,18,,,,,
61294,0,18,18,0,0,0,0,0
61294,,1803080509,18,,,,,
61295,0,18,18,0,0,0,0,0
61295,,18031201,18,,,,,
61296,0,18,18,0,0,0,0,0
61296,,18031201,18,,,,,
61297,0,18,18,0,0,0,0,0
61297,,18031201,18,,,,,
61298,0,18,18,0,0,0,0,0
61298,,18031201,18,,,,,
61299,0,18,18,0,0,0,0,0
61299,,18031201,18,,,,,
61300,0,18,18,0,0,0,0,0
61300,,18031201,18,,,,,
61301,0,18,18,0,0,0,0,0
61301,,18031201,18,,,,,
61302,0,18,18,0,0,0,0,0
61302,,18031201,18,,,,,
61303,0,18,18,0,0,0,0,0
61303,,18031201,18,,,,,
61304,0,18,18,0,0,0,0,0
61304,,18031201,18,,,,,
61305,0,18,18,0,0,0,0,0
61305,,18031201,18,,,,,
61306,0,18,18,0,0,0,0,0
61306,,18031201,18,,,,,
61307,0,18,18,0,0,0,0,0
61307,,18031201,18,,,,,
61308,0,18,18,0,0,0,0,0
61308,,18031201,18,,,,,
61309,0,18,18,0,0,0,0,0
61309,,18031201,18,,,,,
61310,0,18,18,0,0,0,0,0
61310,,18031201,18,,,,,
61311,0,18,18,0,0,0,0,0
61311,,18031201,18,,,,,
61312,0,18,18,0,0,0,0,0
61312,,18032102,18,,,,,
61313,0,18,18,0,0,0,0,0
61313,,18032102,18,,,,,
61314,0,18,18,0,0,0,0,0
61314,,18032102,18,,,,,
61315,0,18,18,0,0,0,0,0
61315,,18032102,18,,,,,
61316,0,18,18,0,0,0,0,0
61316,,1803080508,18,,,,,
61317,0,18,18,0,0,0,0,0
61317,,1803080508,18,,,,,
61318,0,18,18,0,0,0,0,0
61318,,1803080508,18,,,,,
61319,0,18,18,0,0,0,0,0
61319,,1803080508,18,,,,,
61320,0,18,18,0,0,0,0,0
61320,,1803080508,18,,,,,
61321,0,18,18,0,0,0,0,0
61321,,1801030206,18,,,,,
61322,0,18,18,0,0,0,0,0
61322,,1801030206,18,,,,,
61323,0,18,18,0,0,0,0,0
61323,,1801030202,18,,,,,
61324,0,18,18,0,0,0,0,0
61324,,1801030202,18,,,,,
61325,0,18,18,0,0,0,0,0
61325,,1801030202,18,,,,,
61326,0,18,18,0,0,0,0,0
61326,,1801030202,18,,,,,
61327,0,18,18,0,0,0,0,0
61327,,180101042407,18,,,,,
61328,0,18,18,0,0,0,0,0
61328,,180101042407,18,,,,,
61329,0,18,18,0,0,0,0,0
61329,,180101042407,18,,,,,
61330,0,18,18,0,0,0,0,0
61330,,180101042407,18,,,,,
61331,0,18,18,0,0,0,0,0
61331,,180101042407,18,,,,,
61332,0,18,18,0,0,0,0,0
61332,,1803250114,18,,,,,
61333,0,18,18,0,0,0,0,0
61333,,1803250114,18,,,,,
61334,0,18,18,0,0,0,0,0
61334,,1803250114,18,,,,,
61335,0,18,18,0,0,0,0,0
61335,,1803250114,18,,,,,
61336,0,18,18,0,0,0,0,0
61336,,18070104,18,,,,,
61337,0,18,18,0,0,0,0,0
61337,,18070104,18,,,,,
61338,0,18,18,0,0,0,0,0
61338,,1899,18,,,,,
61339,0,18,18,0,0,0,0,0
61339,,1899,18,,,,,
61340,0,18,18,0,0,0,0,0
61340,,1899,18,,,,,
61341,0,18,18,0,0,0,0,0
61341,,1899,18,,,,,
61342,0,18,18,0,0,0,0,0
61342,,1899,18,,,,,
61343,0,18,18,0,0,0,0,0
61343,,1803250901,18,,,,,
61344,0,18,18,0,0,0,0,0
61344,,1803250901,18,,,,,
61345,0,18,18,0,0,0,0,0
61345,,1803190219,18,,,,,
61346,0,18,18,0,0,0,0,0
61346,,1899,18,,,,,
61347,0,18,18,0,0,0,0,0
61347,,180304060406,18,,,,,
61348,0,18,18,0,0,0,0,0
61348,,180304060406,18,,,,,
61349,0,18,18,0,0,0,0,0
61349,,180601010402,18,,,,,
61350,0,18,18,0,0,0,0,0
61350,,180601010402,18,,,,,
61351,0,18,18,0,0,0,0,0
61351,,18070102,18,,,,,
61352,0,18,18,0,0,0,0,0
61352,,18070102,18,,,,,
61353,0,18,18,0,0,0,0,0
61353,,1803250104,18,,,,,
61354,0,18,18,0,0,0,0,0
61354,,1803250104,18,,,,,
61355,0,18,18,0,0,0,0,0
61355,,1803250104,18,,,,,
61356,0,18,18,0,0,0,0,0
61356,,1899,18,,,,,
61357,0,18,18,0,0,0,0,0
61357,,18031901,18,,,,,
61358,0,18,18,0,0,0,0,0
61358,,18031901,18,,,,,
61359,0,18,18,0,0,0,0,0
61359,,18031901,18,,,,,
61360,0,18,18,0,0,0,0,0
61360,,18031901,18,,,,,
61361,0,18,18,0,0,0,0,0
61361,,18031901,18,,,,,
61362,0,18,18,0,0,0,0,0
61362,,18031901,18,,,,,
61363,0,18,18,0,0,0,0,0
61363,,18031901,18,,,,,
61364,0,18,18,0,0,0,0,0
61364,,18031901,18,,,,,
61365,0,18,18,0,0,0,0,0
61365,,18031901,18,,,,,
61366,0,18,18,0,0,0,0,0
61366,,18031901,18,,,,,
61367,0,18,18,0,0,0,0,0
61367,,18031901,18,,,,,
61368,0,18,18,0,0,0,0,0
61368,,18031503,18,,,,,
61369,0,18,18,0,0,0,0,0
61369,,18031503,18,,,,,
61371,0,18,18,0,0,0,0,0
61371,,1899,18,,,,,
61372,0,18,18,0,0,0,0,0
61372,,180601010410,18,,,,,
61373,0,18,18,0,0,0,0,0
61373,,1899,18,,,,,
61374,0,18,18,0,0,0,0,0
61374,,1899,18,,,,,
61375,0,18,18,0,0,0,0,0
61375,,180103021602,18,,,,,
61376,0,18,18,0,0,0,0,0
61376,,180103021602,18,,,,,
61377,0,18,18,0,0,0,0,0
61377,,18010302141505,18,,,,,
61378,0,18,18,0,0,0,0,0
61378,,18010302141505,18,,,,,
61379,0,18,18,0,0,0,0,0
61379,,18010302141505,18,,,,,
61380,0,18,18,0,0,0,0,0
61380,,18032401,18,,,,,
61381,0,18,18,0,0,0,0,0
61381,,1801010114,18,,,,,
61382,0,18,18,0,0,0,0,0
61382,,1801010114,18,,,,,
61383,0,18,18,0,0,0,0,0
61383,,1801010114,18,,,,,
61384,0,18,18,0,0,0,0,0
61384,,180103021403,18,,,,,
61385,0,18,18,0,0,0,0,0
61385,,180103021403,18,,,,,
61386,0,18,18,0,0,0,0,0
61386,,1803190202,18,,,,,
61387,0,18,18,0,0,0,0,0
61387,,1803190202,18,,,,,
61388,0,18,18,0,0,0,0,0
61388,,1803190202,18,,,,,
61389,0,18,18,0,0,0,0,0
61389,,1801010110,18,,,,,
61390,0,18,18,0,0,0,0,0
61390,,1801010110,18,,,,,
61391,0,18,18,0,0,0,0,0
61391,,1801010110,18,,,,,
61392,0,18,18,0,0,0,0,0
61392,,1801010110,18,,,,,
61393,0,18,18,0,0,0,0,0
61393,,1801010110,18,,,,,
61394,0,18,18,0,0,0,0,0
61394,,1801010110,18,,,,,
61395,0,18,18,0,0,0,0,0
61395,,1801010110,18,,,,,
61396,0,18,18,0,0,0,0,0
61396,,1899,18,,,,,
61397,0,18,18,0,0,0,0,0
61397,,1899,18,,,,,
61398,0,18,18,0,0,0,0,0
61398,,1899,18,,,,,
61399,0,18,18,0,0,0,0,0
61399,,18010302190101,18,,,,,
61400,0,18,18,0,0,0,0,0
61400,,18010302190101,18,,,,,
61401,0,18,18,0,0,0,0,0
61401,,18010302190101,18,,,,,
61402,0,18,18,0,0,0,0,0
61402,,18010302190101,18,,,,,
61403,0,18,18,0,0,0,0,0
61403,,18010302190101,18,,,,,
61404,0,18,18,0,0,0,0,0
61404,,18010302190101,18,,,,,
61405,0,18,18,0,0,0,0,0
61405,,1803040217,18,,,,,
61406,0,18,18,0,0,0,0,0
61406,,1803040217,18,,,,,
61407,0,18,18,0,0,0,0,0
61407,,1803040217,18,,,,,
61408,0,18,18,0,0,0,0,0
61408,,1803040217,18,,,,,
61409,0,18,18,0,0,0,0,0
61409,,1803040217,18,,,,,
61410,0,18,18,0,0,0,0,0
61410,,1803040217,18,,,,,
61411,0,18,18,0,0,0,0,0
61411,,1803040217,18,,,,,
61412,0,18,18,0,0,0,0,0
61412,,1803040217,18,,,,,
61413,0,18,18,0,0,0,0,0
61413,,1803040217,18,,,,,
61414,0,18,18,0,0,0,0,0
61414,,1803040217,18,,,,,
61415,0,18,18,0,0,0,0,0
61415,,1803040217,18,,,,,
61416,0,18,18,0,0,0,0,0
61416,,1803040217,18,,,,,
61417,0,18,18,0,0,0,0,0
61417,,1803040217,18,,,,,
61418,0,18,18,0,0,0,0,0
61418,,1803040217,18,,,,,
61419,0,18,18,0,0,0,0,0
61419,,180304021702,18,,,,,
61420,0,18,18,0,0,0,0,0
61420,,180304021702,18,,,,,
61421,0,18,18,0,0,0,0,0
61421,,180304021702,18,,,,,
61422,0,18,18,0,0,0,0,0
61422,,1899,18,,,,,
61423,0,18,18,0,0,0,0,0
61423,,18032507,18,,,,,
61424,0,18,18,0,0,0,0,0
61424,,18032507,18,,,,,
61425,0,18,18,0,0,0,0,0
61425,,18032507,18,,,,,
61426,0,18,18,0,0,0,0,0
61426,,18032507,18,,,,,
61427,0,18,18,0,0,0,0,0
61427,,18032507,18,,,,,
61428,0,18,18,0,0,0,0,0
61428,,18032507,18,,,,,
61429,0,18,18,0,0,0,0,0
61429,,18032507,18,,,,,
61430,0,18,18,0,0,0,0,0
61430,,18032507,18,,,,,
61431,0,18,18,0,0,0,0,0
61431,,1806020202,18,,,,,
61432,0,18,18,0,0,0,0,0
61432,,1806020202,18,,,,,
61433,0,18,18,0,0,0,0,0
61433,,1806020202,18,,,,,
61434,0,18,18,0,0,0,0,0
61434,,1806020106,18,,,,,
61435,0,18,18,0,0,0,0,0
61435,,1806020106,18,,,,,
61436,0,18,18,0,0,0,0,0
61436,,1806020106,18,,,,,
61437,0,18,18,0,0,0,0,0
61437,,1806020106,18,,,,,
61438,0,18,18,0,0,0,0,0
61438,,1806020106,18,,,,,
61439,0,18,18,0,0,0,0,0
61439,,1806020106,18,,,,,
61440,0,18,18,0,0,0,0,0
61440,,1806020106,18,,,,,
61441,0,18,18,0,0,0,0,0
61441,,1803040215,18,,,,,
61442,0,18,18,0,0,0,0,0
61442,,1803040215,18,,,,,
61443,0,18,18,0,0,0,0,0
61443,,1803040215,18,,,,,
61444,0,18,18,0,0,0,0,0
61444,,1803040214,18,,,,,
61445,0,18,18,0,0,0,0,0
61445,,1803040214,18,,,,,
61446,0,18,18,0,0,0,0,0
61446,,1803040214,18,,,,,
61447,0,18,18,0,0,0,0,0
61447,,1803040214,18,,,,,
61448,0,18,18,0,0,0,0,0
61448,,1803040214,18,,,,,
61449,0,18,18,0,0,0,0,0
61449,,1803040216,18,,,,,
61450,0,18,18,0,0,0,0,0
61450,,1803040216,18,,,,,
61451,0,18,18,0,0,0,0,0
61451,,1899,18,,,,,
61452,0,18,18,0,0,0,0,0
61452,,1899,18,,,,,
61453,0,18,18,0,0,0,0,0
61453,,1899,18,,,,,
61454,0,18,18,0,0,0,0,0
61454,,1899,18,,,,,
61455,0,18,18,0,0,0,0,0
61455,,1899,18,,,,,
61456,0,18,18,0,0,0,0,0
61456,,1899,18,,,,,
61457,0,18,18,0,0,0,0,0
61457,,18070205,18,,,,,
61458,0,18,18,0,0,0,0,0
61458,,18070205,18,,,,,
61459,0,18,18,0,0,0,0,0
61459,,18070205,18,,,,,
61460,0,18,18,0,0,0,0,0
61460,,18070205,18,,,,,
61461,0,18,18,0,0,0,0,0
61461,,18070205,18,,,,,
61462,0,18,18,0,0,0,0,0
61462,,18070205,18,,,,,
61463,0,18,18,0,0,0,0,0
61463,,18070205,18,,,,,
61464,0,18,18,0,0,0,0,0
61464,,18070205,18,,,,,
61465,0,18,18,0,0,0,0,0
61465,,18070205,18,,,,,
61466,0,18,18,0,0,0,0,0
61466,,1801020407,18,,,,,
61467,0,18,18,0,0,0,0,0
61467,,1801020407,18,,,,,
61468,0,18,18,0,0,0,0,0
61468,,1801020407,18,,,,,
61469,0,18,18,0,0,0,0,0
61469,,1899,18,,,,,
61470,0,18,18,0,0,0,0,0
61470,,1899,18,,,,,
61471,0,18,18,0,0,0,0,0
61471,,180503,18,,,,,
61472,0,18,18,0,0,0,0,0
61472,,180503,18,,,,,
61473,0,18,18,0,0,0,0,0
61473,,180503,18,,,,,
61474,0,18,18,0,0,0,0,0
61474,,180503,18,,,,,
61475,0,18,18,0,0,0,0,0
61475,,180503,18,,,,,
61476,0,18,18,0,0,0,0,0
61476,,180503,18,,,,,
61477,0,18,18,0,0,0,0,0
61477,,180503,18,,,,,
61478,0,18,18,0,0,0,0,0
61478,,1899,18,,,,,
61479,0,18,18,0,0,0,0,0
61479,,1899,18,,,,,
61480,0,18,18,0,0,0,0,0
61480,,1899,18,,,,,
61481,0,18,18,0,0,0,0,0
