tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
5122,7027,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5123,7028,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5124,7029,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5125,7030,34251,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5126,7031,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5127,7032,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5128,7033,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5129,7034,34344,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5130,7035,30238,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5131,7036,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5132,7037,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5133,7038,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5134,7039,35107,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5135,7040,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5136,7041,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5137,7042,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5138,7043,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5139,7044,30237,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5140,7045,30237,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5141,7046,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5142,7047,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5143,7048,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5144,7049,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5145,7050,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5146,7051,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5147,7052,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5148,7053,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5149,7054,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5150,7055,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5151,7056,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5152,7057,33167,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5153,7058,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5154,7059,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5155,7060,35124,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5156,7061,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5157,7062,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5158,7063,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5159,7064,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5160,7065,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5161,7066,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5162,7067,35558,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5163,7068,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5164,7069,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5165,7070,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5166,7071,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5167,7072,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5168,7073,35163,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5169,7074,35163,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5170,7075,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5171,7076,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5172,7077,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5173,7078,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5174,7079,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5175,7080,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5176,7080,54411,0,-1,-1,-1,-1,,0000000,,load,20100825,,
5177,7081,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5178,7081,71184,0,-1,-1,-1,-1,,0000000,,load,20140114,,
5179,7082,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5180,7083,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5181,7084,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5182,7085,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5183,7086,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5184,7087,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5185,7088,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5186,7089,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5187,7090,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5188,7091,35218,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5189,7092,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5190,7093,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5191,7094,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5192,7095,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5193,7096,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5194,7097,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5195,7098,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5196,7099,35497,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5197,7100,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5198,7100,54269,0,-1,-1,-1,-1,,0000000,,load,20100825,,
5199,7101,35049,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5200,7102,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5201,7103,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5202,7104,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5203,7105,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5204,7106,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5205,7107,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5206,7108,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5207,7109,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5208,7110,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5209,7111,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5210,7112,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5211,7113,33556,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5212,7114,29653,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5213,7115,30148,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5214,7116,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5215,7117,10097,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5216,7118,10097,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5217,7119,28022,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5218,7120,28022,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5219,7121,27749,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5220,7122,34353,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5221,7123,34353,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5222,7124,34360,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5223,7125,34365,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5224,7126,34374,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5225,7127,34377,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5226,7128,34379,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5227,7129,34380,0,-1,-1,-1,-1,,0000000,,TTS,20070312,PBOL,20141012
5228,7130,34381,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5229,7131,34420,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5230,7132,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5231,7133,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5232,7134,34383,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5233,7135,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5234,7136,34385,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5235,7137,34385,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5236,7138,34385,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5237,7139,34386,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5238,7140,34387,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5239,7141,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5240,7142,34389,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5241,7143,34390,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5242,7144,34391,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5243,7145,34392,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5244,7146,34394,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5245,7147,34406,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5246,7148,28798,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5247,7149,33392,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5248,7150,34408,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5249,7151,34409,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5250,7154,34417,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5251,7155,34419,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5252,7156,34421,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5253,7157,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5254,7158,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5255,7159,34423,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5256,7160,34425,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5257,7161,28812,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5258,7162,34443,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5259,7163,28112,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5260,7164,34446,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5261,7165,28093,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5262,7167,3448,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5263,7168,34449,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5264,7169,34451,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5265,7170,34461,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5266,7171,34464,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5267,7172,34469,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5268,7173,34474,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5269,7174,34475,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5270,7175,34478,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5271,7176,34479,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5272,7177,34482,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5273,7178,34486,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5274,7179,34491,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5275,7180,34493,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5276,7181,34496,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5277,7182,34497,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5278,7183,34498,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5279,7184,29603,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5280,7185,34501,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5281,7186,34504,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5282,7187,34507,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5283,7188,34508,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5284,7189,34509,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5285,7190,34510,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5286,7191,34511,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5287,7192,29570,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5288,7193,34513,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5289,7194,34514,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5290,7195,34515,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5291,7196,34516,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5292,7197,34517,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5293,7198,33202,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5294,7199,34520,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5295,7200,34522,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5296,7201,34525,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5297,7202,34529,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5298,7203,34530,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5299,7204,34531,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5300,7205,34532,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5301,7207,0,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5302,7208,34573,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5303,7209,34575,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5304,7210,34576,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5305,7211,34579,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5306,7213,24554,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5307,7214,34592,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5308,7215,24579,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5309,7216,34580,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5310,7217,34593,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5311,7218,34596,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5312,7219,34597,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5313,7220,34600,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5314,7221,34601,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5315,7222,34608,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5316,7223,34612,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5317,7224,30180,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5318,7225,34623,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5319,7226,34624,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5320,7227,34627,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5321,7228,34631,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5322,7229,34631,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5323,7230,34631,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5324,7231,34631,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5325,7232,34634,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5326,7233,34637,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5327,7233,130817,0,-1,-1,-1,-1,,0000000,,load,20140114,,
5328,7234,34638,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5329,7235,34643,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5330,7236,34641,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5331,7237,34645,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5332,7238,34646,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5333,7239,34647,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5334,7240,34647,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5335,7241,34648,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5336,7242,34649,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5337,7243,30595,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5338,7244,33841,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5339,7245,33842,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5340,7246,29591,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5341,7247,34651,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5342,7248,34652,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5343,7249,34655,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5344,7250,34657,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5345,7251,34658,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5346,7252,33843,0,-1,-1,-1,-1,,0000000,,load,20100825,,
5347,7253,30626,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5348,7254,34660,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5349,7255,34663,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5350,7256,34668,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5351,7257,30674,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5352,7258,34673,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5353,7259,34696,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5354,7260,34697,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5355,7261,34698,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5356,7262,34700,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5357,7263,34701,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5358,7264,37702,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5359,7265,30681,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5360,7266,34704,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5361,7267,34219,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5362,7268,30680,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5363,7269,34706,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5364,7270,34709,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5365,7271,34709,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5366,7272,34709,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5367,7273,34709,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5368,7274,34710,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5369,7275,34711,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5370,7276,34712,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5371,7277,34713,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5372,7278,34714,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5373,7279,34715,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5374,7280,34716,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5375,7281,34716,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5376,7282,34717,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5377,7283,34720,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5378,7284,34723,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5379,7285,30284,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5380,7286,34724,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5381,7287,34725,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5382,7288,34726,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5383,7289,34727,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5384,7290,34728,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5385,7291,34732,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5386,7292,34733,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5387,7293,34735,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5388,7294,34737,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5389,7295,34738,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5390,7296,34739,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5391,7297,34740,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5392,7298,34741,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5393,7298,123637,0,-1,-1,-1,-1,,0000000,,load,20140114,,
5394,7299,34742,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5395,7300,34743,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5396,7301,30849,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5397,7302,34744,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5398,7303,34745,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5399,7304,34746,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5400,7305,34747,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5401,7306,34750,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5402,7307,34748,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5403,7308,34751,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5404,7309,34752,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5405,7310,34753,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5406,7311,34755,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5407,7312,34756,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5408,7313,33710,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5409,7314,30734,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5410,7315,34757,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5411,7316,34759,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5412,7317,30657,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5413,7318,28545,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5414,7318,131963,0,-1,-1,-1,-1,,0000000,,load,20140114,,
5415,7319,34777,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5416,7320,34778,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5417,7321,34013,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5418,7322,34789,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5419,7323,34869,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5420,7324,1558,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5421,7325,1565,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5422,7326,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5423,7327,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5424,7328,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5425,7329,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5426,7330,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5427,7331,10664,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5428,7332,3798,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5429,7333,15396,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5430,7334,34885,0,-1,-1,-1,-1,,0000000,,TTS,20070312,BDSYX,20070421
5431,7335,18684,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5432,7336,18684,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5433,7337,18684,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5434,7338,34831,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5435,7339,27757,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5436,7340,27757,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5437,7341,27757,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5438,7342,27756,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5439,7343,27756,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5440,7344,27758,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5441,7345,10010,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5442,7346,1595,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5443,7347,1595,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5444,7348,1598,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5445,7349,10111,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5446,7350,34890,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5447,7351,34891,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5448,7352,34892,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5449,7353,25185,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5450,7354,34968,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5451,7355,34965,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5452,7356,18076,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5453,7357,21560,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5454,7358,24920,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5455,7359,1628,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5456,7360,1628,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5457,7361,8123,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5458,7362,21564,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5459,7363,21566,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5460,7364,4171,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5461,7365,21629,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5462,7366,10058,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5463,7367,10058,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5464,7368,1649,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5465,7369,1649,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5466,7370,10063,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5467,7371,10048,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5468,7372,10055,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5469,7373,10055,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5470,7374,1651,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5471,7375,10052,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5472,7376,10059,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5473,7377,10059,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5474,7378,10059,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5475,7379,8131,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5476,7380,12023,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5477,7381,10589,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5478,7382,10051,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
5479,7383,10051,0,-1,-1,-1,-1,,0000000,,TTS,20070312,,
