tts_sysno,c_personid,c_sequence,c_status_code,c_firstyear,c_fy_nh_code,c_fy_nh_year,c_fy_range,c_lastyear,c_ly_nh_code,c_ly_nh_year,c_ly_range,c_supplement,c_source,c_pages,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
395,294,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
396,295,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
397,296,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
398,297,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
399,298,0,157,,0,,,,0,,,,7596,12832,,load,20101201,,
400,298,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
401,299,0,56,1043,0,,,1043,0,,,,0,,"From Hartwell's STATUS code.",TTS,20070312,,
402,299,0,147,,0,,,,0,,,,7596,12303,,load,20101201,,
403,299,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
404,300,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
405,301,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
406,301,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
407,302,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
408,303,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
409,304,0,142,,0,,,,0,,,,7596,13178,,load,20101201,,
410,304,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
411,305,0,112,,0,,,,0,,,,7596,13183,,load,20101201,,
412,305,0,219,,0,,,,0,,,,7596,13183,,load,20101201,,
413,305,0,256,,0,,,,0,,,,7596,13183,,load,20101201,,
414,305,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
415,306,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
416,307,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
417,308,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
418,309,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
419,310,0,14,,0,,,,0,,,,7596,12407,,load,20101201,,
420,310,0,256,,0,,,,0,,,,7596,12407,,load,20101201,,
421,310,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
422,311,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
423,312,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
424,313,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
425,314,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
426,315,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
427,316,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
428,316,2,71,0,0,,,0,0,,,,0,,,TTS,20070312,,
429,317,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
430,318,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
431,319,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
432,320,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
433,321,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
434,322,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
435,323,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
436,324,0,59,1126,0,,,1126,0,,,,0,,"From Hartwell's STATUS code.",TTS,20070312,,
437,324,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
438,325,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
439,326,0,157,,0,,,,0,,,,7596,12970,,load,20101201,,
440,326,0,163,,0,,,,0,,,,7596,12970,,load,20101201,,
441,326,0,190,,0,,,,0,,,,7596,12970,,load,20101201,,
442,326,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
443,327,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
444,328,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
445,329,0,157,,0,,,,0,,,,7596,12641,,load,20101201,,
446,329,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
447,330,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
448,331,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
449,332,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
450,333,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
451,333,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
452,334,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
453,335,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
,336,0,39,,,,,,,,,,27134,"卷 5677","鄉人榮之",load,20170418,,
454,336,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
455,337,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
456,338,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
457,339,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
458,340,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
459,341,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
460,342,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
461,343,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
462,344,0,264,,0,,,,0,,,,7596,11502,,load,20101201,,
463,344,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
464,344,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
465,345,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
466,345,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
467,346,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
468,347,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
469,348,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
470,348,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
471,349,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
472,350,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
473,351,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
474,352,0,157,,0,,,,0,,,,7596,18472,,load,20101201,,
475,352,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
476,352,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
477,353,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
478,353,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
479,354,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
480,355,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
481,356,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
482,357,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
483,358,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
484,359,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
485,360,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
486,361,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
487,362,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
488,363,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
489,364,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
490,365,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
491,366,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
492,367,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
493,368,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
494,369,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
495,370,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
496,371,0,43,,0,,,,0,,,,7596,18896,,load,20101201,,
497,371,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
498,372,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
499,373,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
500,374,0,2,,0,,,,0,,,,7596,18250,,load,20101201,,
501,374,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
502,375,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
503,375,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
504,376,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
505,377,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
506,378,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
507,379,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
508,380,0,43,,0,,,,0,,,,7596,18643,,load,20101201,,
509,380,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
510,381,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
511,382,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
512,383,0,43,,0,,,,0,,,,7596,18644,,load,20101201,,
513,383,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
514,384,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
515,385,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
516,386,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
517,387,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
518,388,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
519,389,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
520,390,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
521,391,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
522,392,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
523,393,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
524,394,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
525,394,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
526,395,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
527,396,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
528,397,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
529,398,0,114,,0,,,,0,,,,7596,18501,,load,20101201,,
530,398,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
531,399,0,43,,0,,,,0,,,,7596,18495,,load,20101201,,
532,399,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
533,400,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
534,401,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
535,402,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
536,403,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
537,404,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
538,405,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
539,405,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
540,406,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
541,407,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
542,408,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
543,409,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
544,410,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
545,411,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
546,411,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
547,412,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
548,413,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
549,414,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
550,415,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
551,416,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
552,417,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
553,418,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
554,419,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
555,420,0,9,,0,,,,0,,,,7596,4908,,load,20101201,,
556,420,0,71,,0,,,,0,,,,7596,4908,,load,20101201,,
557,420,0,144,,0,,,,0,,,,7596,4908,,load,20101201,,
558,420,0,199,,0,,,,0,,,,7596,4908,,load,20101201,,
559,420,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
560,421,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
561,422,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
562,423,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
563,424,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
564,425,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
565,426,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
566,427,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
567,428,0,114,,0,,,,0,,,,7596,20349,,load,20101201,,
568,428,0,253,,0,,,,0,,,,7596,20349,,load,20101201,,
569,428,0,256,,0,,,,0,,,,7596,20349,,load,20101201,,
570,428,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
571,429,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
572,430,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
573,431,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
574,432,0,40,,0,,,,0,,,,0,,,BDLYH,20071222,,
575,432,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
576,433,0,33,1087,0,,,1087,0,,,,0,,"From Hartwell's STATUS code.",TTS,20070312,,
577,433,0,227,,0,,,,0,,,,7596,10647,,load,20101201,,
578,433,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
579,434,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
580,435,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
581,436,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
582,437,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
583,438,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
584,439,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
585,440,0,186,,0,,,,0,,,,7596,16865,,load,20101201,,
586,440,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
587,441,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
588,442,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
589,443,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
590,444,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
591,445,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
592,446,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
593,447,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
594,448,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
595,449,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
596,450,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
597,451,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
598,452,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
599,453,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
600,454,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
601,455,0,40,,0,,,,0,,,,0,,,BDLYH,20071215,,
602,455,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
603,456,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
604,457,0,40,,0,,,,0,,,,0,,,BDLYH,20071215,,
605,457,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
606,458,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
607,459,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
608,459,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
609,460,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
610,461,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
611,461,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
612,462,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
613,463,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
614,464,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
615,465,0,233,,0,,,,0,,,,7596,20768,,load,20101201,,
616,465,0,264,,0,,,,0,,,,7596,20768,,load,20101201,,
617,465,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
618,466,0,9,,0,,,,0,,,,7596,20789,,load,20101201,,
619,466,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
620,467,0,156,,0,,,,0,,,,7596,22463,,load,20101201,,
621,467,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
622,468,0,142,,0,,,,0,,,,7596,22460,,load,20101201,,
623,468,0,156,,0,,,,0,,,,7596,22460,,load,20101201,,
624,468,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
625,469,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
626,470,0,164,,0,,,,0,,,,7596,7858,,load,20101201,,
627,470,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
628,471,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
629,472,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
630,473,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
631,474,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
632,475,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
633,476,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
634,477,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
635,478,0,252,,0,,,,0,,,,7596,7994,,load,20101201,,
636,478,0,263,,0,,,,0,,,,7596,7994,,load,20101201,,
637,478,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
638,479,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
639,480,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
640,481,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
641,482,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
642,483,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
643,484,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
644,485,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080112
645,486,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
646,487,0,142,,0,,,,0,,,,7596,7918,,load,20101201,,
647,487,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
648,488,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
649,489,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
650,490,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
651,491,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
652,491,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
653,492,0,40,,0,,,,0,,,,0,,,BDGSX,20071222,,
654,492,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
655,493,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
656,494,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
657,495,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
658,496,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
659,497,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
660,498,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
661,499,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
662,500,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
663,501,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
664,502,0,95,,0,,,,0,,,,7596,8072,,load,20101201,,
665,502,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080112
666,503,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
667,504,0,157,,0,,,,0,,,,7596,8234,,load,20101201,,
668,504,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
669,505,0,40,,0,,,,0,,,,0,,,BDGSX,20071222,,
670,505,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
671,506,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
672,507,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
673,508,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
674,509,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
675,510,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
676,511,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
677,512,0,264,,0,,,,0,,,,7596,3129,,load,20101201,,
678,512,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
679,513,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
680,514,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
681,515,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
682,516,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
683,517,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
684,518,0,40,0,0,0,,0,0,0,,,7596,,,TTS,20070312,,
685,518,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
686,519,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
687,520,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
688,521,0,40,0,0,0,,0,0,0,,,7596,,,TTS,20070312,,
689,521,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
690,522,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
691,523,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
692,524,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
693,525,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
694,526,0,204,,0,,,,0,,,,7596,3333,,load,20101201,,
695,526,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
696,527,0,40,0,0,0,,0,0,0,,,7596,,,TTS,20070312,,
697,527,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
698,528,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
699,529,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
700,530,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
701,531,0,264,,0,,,,0,,,,7596,3295,,load,20101201,,
702,531,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
703,532,0,40,,0,,,,0,,,,0,,,BDWANGHY,20070511,BDWANGHY,20070511
704,532,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
705,533,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
706,534,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
707,535,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
708,536,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
709,537,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
710,538,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
711,539,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
712,540,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
713,541,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
714,542,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
715,543,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
716,544,0,264,,0,,,,0,,,,7596,22629,,load,20101201,,
717,544,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
718,545,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
719,546,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
720,547,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
721,548,0,157,,0,,,,0,,,,7596,22972,,load,20101201,,
722,548,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
723,549,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
724,550,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
725,551,0,147,,0,,,,0,,,,7596,22954,,load,20101201,,
726,551,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
727,552,0,40,0,0,0,,0,0,0,,,7596,,,TTS,20070312,,
728,552,0,238,,0,,,,0,,,,7596,3564,,load,20101201,,
729,552,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
730,553,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
731,554,0,30,,0,,,,0,,,,7596,20532,,load,20101201,,
732,554,0,90,,0,,,,0,,,,7596,20532,,load,20101201,,
733,554,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
734,555,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
735,556,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
736,557,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
737,558,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
738,559,0,157,,0,,,,0,,,,7596,9127,,load,20101201,,
739,559,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
740,559,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
741,560,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
742,560,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
743,561,0,40,,0,,,,0,,,,0,,,BDLJ,20080329,,
744,561,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
745,562,0,142,,0,,,,0,,,,7596,8953,,BDGSX,20080120,,
746,562,0,198,,0,,,,0,,,,7596,8953,,load,20101201,,
747,562,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
748,563,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
749,564,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
750,565,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
751,566,0,193,,0,,,,0,,,,7596,9051,,load,20101201,,
752,566,0,194,,0,,,,0,,,,7596,9051,,load,20101201,,
753,566,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
754,567,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
755,568,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
756,569,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080301
757,570,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
758,571,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
759,572,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
760,573,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
761,574,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
762,575,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080419
763,576,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
764,577,0,52,,0,,,,0,,,,0,,,BDGSX,20080120,,
765,577,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
766,578,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
767,578,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
768,579,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
769,580,0,147,,0,,,,0,,,,7596,9055,,load,20101201,,
770,580,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
771,581,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
772,582,0,204,,0,,,,0,,,,7596,9021,,load,20101201,,
773,582,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080308
774,583,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
775,584,0,235,,0,,,,0,,,,7596,8951,,load,20101201,,
776,584,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
777,584,2,34,0,0,,,0,0,,,,0,,,TTS,20070312,,
778,585,0,142,,0,,,,0,,,,7596,9107,,load,20101201,,
779,585,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
780,586,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
781,587,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080315
782,588,1,40,0,0,,,0,0,,,,0,,,TTS,20070312,BDGSX,20080315
783,589,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
784,590,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
785,591,0,147,,0,,,,0,,,,7596,8955,,load,20101201,,
786,591,1,68,0,0,,,0,0,,,,0,,,TTS,20070312,,
